Amostra,Codigo_Digital,Tensao_ADC_V,Tensao_Real_V
707,0x6244,-2.3849,-46.4221
708,0xE717,8.2394,160.3798
709,0xD95D,7.1398,138.9770
710,0x5713,-3.2826,-63.8964
711,0x0BA5,-9.3151,-181.3193
712,0x6277,-2.3690,-46.1134
713,0xE70D,8.2362,160.3174
714,0xD965,7.1423,139.0241
715,0x5710,-3.2837,-63.9163
716,0x0B9D,-9.3177,-181.3696
717,0x627F,-2.3666,-46.0664
718,0xE709,8.2349,160.2915
719,0xD951,7.1359,138.9008
720,0x5713,-3.2828,-63.8996
721,0x0BAD,-9.3128,-181.2738
722,0x629C,-2.3576,-45.8916
723,0xE73D,8.2510,160.6061
724,0xD958,7.1380,138.9417
725,0x56D5,-3.3023,-64.2784
726,0x0BA9,-9.3141,-181.2998
727,0x629C,-2.3577,-45.8932
728,0xE737,8.2491,160.5680
729,0xD930,7.1254,138.6969
730,0x56D4,-3.3026,-64.2860
731,0x0BA3,-9.3161,-181.3378
732,0x629E,-2.3572,-45.8826
733,0xE738,8.2493,160.5725
734,0xD93D,7.1294,138.7744
735,0x56C2,-3.3083,-64.3970
736,0x0BB0,-9.3121,-181.2603
737,0x62BD,-2.3476,-45.6956
738,0xE754,8.2580,160.7412
739,0xD943,7.1312,138.8092
740,0x56F3,-3.2931,-64.1007
741,0x0BB5,-9.3106,-181.2316
742,0x62D5,-2.3402,-45.5514
743,0xE75A,8.2597,160.7760
744,0xD93A,7.1283,138.7527
745,0x56B4,-3.3129,-64.4855
746,0x0BA6,-9.3154,-181.3245
747,0x62E9,-2.3340,-45.4314
748,0xE755,8.2581,160.7439
749,0xD91F,7.1198,138.5869
750,0x56AF,-3.3145,-64.5176
751,0x0BB3,-9.3114,-181.2471
752,0x62EA,-2.3338,-45.4269
753,0xE76B,8.2649,160.8761
754,0xD912,7.1156,138.5062
755,0x56AF,-3.3146,-64.5192
756,0x0BAB,-9.3140,-181.2973
757,0x62F5,-2.3304,-45.3617
758,0xE75B,8.2598,160.7771
759,0xD932,7.1256,138.6992
760,0x56A8,-3.3169,-64.5634
761,0x0B9A,-9.3194,-181.4024
762,0x6313,-2.3211,-45.1808
763,0xE76A,8.2644,160.8667
764,0xD8F7,7.1070,138.3387
765,0x569B,-3.3210,-64.6441
766,0x0BA4,-9.3164,-181.3432
767,0x6314,-2.3209,-45.1764
768,0xE798,8.2787,161.1448
769,0xD8E9,7.1026,138.2519
770,0x567B,-3.3311,-64.8404
771,0x0BA9,-9.3149,-181.3143
772,0x6311,-2.3219,-45.1962
773,0xE782,8.2717,161.0094
774,0xD8D6,7.0966,138.1347
775,0x5663,-3.3387,-64.9879
776,0x0BA2,-9.3172,-181.3584
777,0x6324,-2.3161,-45.0822
778,0xE789,8.2738,161.0504
779,0xD8F9,7.1074,138.3460
780,0x5663,-3.3388,-64.9895
781,0x0BA1,-9.3175,-181.3661
782,0x635F,-2.2977,-44.7250
783,0xE7B4,8.2872,161.3103
784,0xD8EE,7.1039,138.2774
785,0x566E,-3.3354,-64.9243
786,0x0BAB,-9.3145,-181.3070
787,0x635D,-2.2984,-44.7389
788,0xE7A8,8.2834,161.2356
789,0xD8D3,7.0954,138.1115
790,0x5659,-3.3421,-65.0537
791,0x0B9C,-9.3193,-181.3999
792,0x635B,-2.2991,-44.7527
793,0xE7A3,8.2817,161.2036
794,0xD8D9,7.0972,138.1464
795,0x565B,-3.3415,-65.0431
796,0x0BA9,-9.3153,-181.3224
797,0x6366,-2.2958,-44.6874
798,0xE7CD,8.2947,161.4573
799,0xD8D7,7.0965,138.1325
800,0x565D,-3.3410,-65.0327
801,0x0BAE,-9.3138,-181.2938
802,0x6384,-2.2865,-44.5067
803,0xE7CF,8.2953,161.4677
804,0xD8CB,7.0926,138.0578
805,0x5649,-3.3473,-65.1561
806,0x0BA0,-9.3183,-181.3806
807,0x6388,-2.2853,-44.4840
808,0xE7C1,8.2908,161.3809
809,0xD8A5,7.0807,137.8250
810,0x5619,-3.3624,-65.4496
811,0x0BB1,-9.3131,-181.2788
812,0x6380,-2.2879,-44.5343
813,0xE7E9,8.3032,161.6226
814,0xD89E,7.0784,137.7808
815,0x561D,-3.3613,-65.4269
816,0x0BB2,-9.3128,-181.2744
817,0x638F,-2.2833,-44.4447
818,0xE7E2,8.3010,161.5784
819,0xD8AA,7.0820,137.8521
820,0x5616,-3.3635,-65.4711
821,0x0BA9,-9.3157,-181.3307
822,0x63D8,-2.2606,-44.0024
823,0xE7F2,8.3059,161.6739
824,0xD8A3,7.0798,137.8078
825,0x5616,-3.3636,-65.4729
826,0x0BA9,-9.3158,-181.3325
827,0x63DB,-2.2597,-43.9859
828,0xE80D,8.3142,161.8364
829,0xD879,7.0666,137.5506
830,0x55DA,-3.3825,-65.8395
831,0x0BAA,-9.3156,-181.3280
832,0x63E1,-2.2580,-43.9510
833,0xE7F8,8.3076,161.7070
834,0xD88D,7.0727,137.6706
835,0x55E5,-3.3791,-65.7742
836,0x0B98,-9.3213,-181.4392
837,0x63E1,-2.2580,-43.9527
838,0xE801,8.3103,161.7601
839,0xD87F,7.0683,137.5838
840,0x55ED,-3.3767,-65.7272
841,0x0B9E,-9.3195,-181.4043
842,0x641A,-2.2403,-43.6077
843,0xE82B,8.3233,162.0138
844,0xD882,7.0691,137.6003
845,0x55ED,-3.3768,-65.7290
846,0x0B9D,-9.3199,-181.4122
847,0x6422,-2.2379,-43.5608
848,0xE81D,8.3189,161.9269
849,0xD869,7.0612,137.4465
850,0x55C6,-3.3891,-65.9679
851,0x0B96,-9.3222,-181.4565
852,0x641C,-2.2399,-43.5990
853,0xE823,8.3207,161.9617
854,0xD857,7.0555,137.3353
855,0x55AF,-3.3963,-66.1095
856,0x0B9D,-9.3201,-181.4155
857,0x6412,-2.2431,-43.6614
858,0xE843,8.3306,162.1547
859,0xD859,7.0560,137.3458
860,0x55CA,-3.3880,-65.9469
861,0x0B94,-9.3230,-181.4719
862,0x6436,-2.2319,-43.4442
863,0xE848,8.3320,162.1834
864,0xD853,7.0541,137.3076
865,0x55B9,-3.3934,-66.0520
866,0x0B8E,-9.3249,-181.5101
867,0x6459,-2.2211,-43.2330
868,0xE840,8.3295,162.1330
869,0xD834,7.0443,137.1174
870,0x558B,-3.4078,-66.3335
871,0x0BA4,-9.3182,-181.3780
872,0x6460,-2.2190,-43.1921
873,0xE868,8.3419,162.3746
874,0xD81E,7.0373,136.9818
875,0x5569,-3.4185,-66.5419
876,0x0B93,-9.3236,-181.4830
877,0x645A,-2.2209,-43.2302
878,0xE85F,8.3390,162.3182
879,0xD831,7.0432,137.0958
880,0x5567,-3.4192,-66.5557
881,0x0B8D,-9.3255,-181.5211
882,0x6476,-2.2123,-43.0615
883,0xE86C,8.3430,162.3956
884,0xD831,7.0431,137.0941
885,0x557B,-3.4131,-66.4358
886,0x0B97,-9.3225,-181.4620
887,0x64A1,-2.1989,-42.8017
888,0xE896,8.3560,162.6493
889,0xD826,7.0396,137.0254
890,0x556A,-3.4185,-66.5409
891,0x0B93,-9.3238,-181.4881
892,0x649F,-2.1996,-42.8157
893,0xE879,8.3468,162.4712
894,0xD804,7.0289,136.8169
895,0x553A,-3.4336,-66.8346
896,0x0B91,-9.3245,-181.5019
897,0x64AF,-2.1947,-42.7200
898,0xE871,8.3442,162.4209
899,0xD816,7.0344,136.9247
900,0x552C,-3.4380,-66.9213
901,0x0B99,-9.3221,-181.4549
902,0x64A9,-2.1967,-42.7581
903,0xE8A7,8.3610,162.7477
904,0xD7FF,7.0271,136.7832
905,0x5539,-3.4341,-66.8440
906,0x0B9F,-9.3203,-181.4201
907,0x64C2,-2.1889,-42.6078
908,0xE8A3,8.3597,162.7216
909,0xD814,7.0336,136.9091
910,0x550C,-3.4482,-67.1194
911,0x0B91,-9.3248,-181.5069
912,0x64E9,-2.1768,-42.3723
913,0xE8AB,8.3621,162.7685
914,0xD7EE,7.0216,136.6763
915,0x5518,-3.4445,-67.0481
916,0x0BA0,-9.3202,-181.4174
917,0x6524,-2.1585,-42.0152
918,0xE8C8,8.3711,162.9431
919,0xD7E0,7.0172,136.5893
920,0x5500,-3.4521,-67.1959
921,0x0B97,-9.3231,-181.4739
922,0x64FA,-2.1717,-42.2724
923,0xE8BC,8.3672,162.8684
924,0xD7D9,7.0149,136.5451
925,0x5510,-3.4472,-67.1003
926,0x0B8A,-9.3272,-181.5547
927,0x6517,-2.1627,-42.0977
928,0xE8BA,8.3665,162.8545
929,0xD7DE,7.0164,136.5737
930,0x550A,-3.4492,-67.1385
931,0x0B8B,-9.3270,-181.5503
932,0x6515,-2.1635,-42.1116
933,0xE8E8,8.3808,163.1325
934,0xD7AB,7.0003,136.2618
935,0x54DE,-3.4630,-67.4078
936,0x0B9C,-9.3218,-181.4486
937,0x6540,-2.1501,-41.8518
938,0xE8D2,8.3738,162.9970
939,0xD7BE,7.0062,136.3756
940,0x54CF,-3.4678,-67.5008
941,0x0B97,-9.3234,-181.4807
942,0x6538,-2.1527,-41.9022
943,0xE8D9,8.3759,163.0379
944,0xD7AE,7.0011,136.2766
945,0x54D2,-3.4669,-67.4842
946,0x0B95,-9.3241,-181.4946
947,0x6542,-2.1497,-41.8430
948,0xE909,8.3909,163.3281
949,0xD7C3,7.0076,136.4026
950,0x54C4,-3.4714,-67.5711
951,0x0B9B,-9.3224,-181.4599
952,0x6572,-2.1347,-41.5529
953,0xE911,8.3933,163.3749
954,0xD792,6.9922,136.1027
955,0x54CA,-3.4696,-67.5364
956,0x0B91,-9.3256,-181.5225
957,0x659C,-2.1217,-41.2992
958,0xE903,8.3888,163.2879
959,0xD781,6.9868,135.9975
960,0x5480,-3.4928,-67.9882
961,0x0B94,-9.3247,-181.5059
962,0x657E,-2.1312,-41.4834
963,0xE921,8.3981,163.4687
964,0xD782,6.9870,136.0019
965,0x5469,-3.5001,-68.1298
966,0x0B9A,-9.3229,-181.4711
967,0x6594,-2.1244,-41.3513
968,0xE91A,8.3958,163.4245
969,0xD774,6.9825,135.9151
970,0x5472,-3.4974,-68.0767
971,0x0B97,-9.3240,-181.4910
972,0x658C,-2.1270,-41.4016
973,0xE928,8.4001,163.5079
974,0xD773,6.9821,135.9073
975,0x5488,-3.4906,-67.9446
976,0x0B92,-9.3256,-181.5232
977,0x65F6,-2.0939,-40.7587
978,0xE94D,8.4116,163.7311
979,0xD781,6.9864,135.9906
980,0x5473,-3.4973,-68.0743
981,0x0B98,-9.3238,-181.4885
982,0x65EB,-2.0975,-40.8274
983,0xE938,8.4049,163.6015
984,0xD760,6.9760,135.7880
985,0x544D,-3.5092,-68.3072
986,0x0B8B,-9.3280,-181.5694
987,0x65E7,-2.0988,-40.8535
988,0xE94C,8.4111,163.7214
989,0xD74A,6.9690,135.6525
990,0x5446,-3.5115,-68.3515
991,0x0B89,-9.3287,-181.5832
992,0x65E5,-2.0995,-40.8674
993,0xE978,8.4247,163.9873
994,0xD755,6.9724,135.7176
995,0x5453,-3.5075,-68.2742
996,0x0B87,-9.3294,-181.5972
997,0x6614,-2.0849,-40.5833
998,0xE96A,8.4203,163.9003
999,0xD731,6.9610,135.4969
1000,0x5427,-3.5214,-68.5436
1001,0x0B85,-9.3301,-181.6111
1002,0x6625,-2.0797,-40.4817
1003,0xE96E,8.4214,163.9229
1004,0xD721,6.9560,135.3978
1005,0x5421,-3.5233,-68.5818
1006,0x0B84,-9.3305,-181.6189
1007,0x662A,-2.0782,-40.4530
1008,0xE99B,8.4354,164.1948
1009,0xD713,6.9515,135.3109
1010,0x5415,-3.5272,-68.6565
1011,0x0B81,-9.3316,-181.6389
1012,0x662D,-2.0774,-40.4365
1013,0xE98A,8.4300,164.0897
1014,0xD725,6.9570,135.4186
1015,0x5401,-3.5335,-68.7799
1016,0x0B81,-9.3316,-181.6407
1017,0x6648,-2.0690,-40.2740
1018,0xE992,8.4324,164.1366
1019,0xD727,6.9576,135.4290
1020,0x53F7,-3.5367,-68.8425
1021,0x0B88,-9.3296,-181.5998
1022,0x6673,-2.0557,-40.0143
1023,0xE9BD,8.4457,164.3963
1024,0xD706,6.9472,135.2264
1025,0x53ED,-3.5399,-68.9052
1026,0x0B86,-9.3303,-181.6138
1027,0x6694,-2.0455,-39.8154
1028,0xE9BA,8.4447,164.3761
1029,0xD6EB,6.9386,135.0604
1030,0x53CC,-3.5504,-69.1077
1031,0x0B7B,-9.3338,-181.6825
1032,0x6688,-2.0493,-39.8902
1033,0xE9B3,8.4424,164.3318
1034,0xD6E8,6.9376,135.0404
1035,0x53B5,-3.5576,-69.2493
1036,0x0B84,-9.3311,-181.6295
1037,0x6687,-2.0497,-39.8980
1038,0xE9EB,8.4598,164.6707
1039,0xD6E3,6.9359,135.0082
1040,0x53B4,-3.5580,-69.2571
1041,0x0B8A,-9.3293,-181.5948
1042,0x6694,-2.0458,-39.8207
1043,0xE9CE,8.4507,164.4925
1044,0xD6CC,6.9287,134.8665
1045,0x53AE,-3.5600,-69.2954
1046,0x0B7C,-9.3338,-181.6816
1047,0x66B2,-2.0365,-39.6400
1048,0xE9CD,8.4503,164.4847
1049,0xD6D3,6.9308,134.9074
1050,0x5399,-3.5666,-69.4248
1051,0x0B8D,-9.3285,-181.5800
1052,0x66E3,-2.0213,-39.3437
1053,0xE9E9,8.4589,164.6532
1054,0xD6B8,6.9222,134.7413
1055,0x5384,-3.5733,-69.5544
1056,0x0B8D,-9.3286,-181.5817
1057,0x66F1,-2.0170,-39.2603
1058,0xE9E6,8.4579,164.6331
1059,0xD6CA,6.9278,134.8490
1060,0x535A,-3.5865,-69.8116
1061,0x0B78,-9.3353,-181.7112
1062,0x66DC,-2.0236,-39.3898
1063,0xE9F7,8.4631,164.7348
1064,0xD6C5,6.9261,134.8168
1065,0x536D,-3.5807,-69.6978
1066,0x0B87,-9.3307,-181.6218
1067,0x66F0,-2.0175,-39.2699
1068,0xEA26,8.4777,165.0188
1069,0xD6B6,6.9213,134.7238
1070,0x5352,-3.5892,-69.8638
1071,0x0B84,-9.3317,-181.6418
1072,0x6710,-2.0076,-39.0771
1073,0xEA0A,8.4689,164.8467
1074,0xD6AA,6.9175,134.6490
1075,0x534C,-3.5912,-69.9021
1076,0x0B7D,-9.3340,-181.6861
1077,0x672D,-1.9986,-38.9025
1078,0xEA10,8.4707,164.8814
1079,0xD698,6.9118,134.5377
1080,0x532C,-3.6013,-70.0985
1081,0x0B8A,-9.3300,-181.6088
1082,0x6741,-1.9924,-38.7826
1083,0xEA34,8.4818,165.0985
1084,0xD686,6.9061,134.4264
1085,0x5336,-3.5982,-70.0395
1086,0x0B82,-9.3326,-181.6593
1087,0x673E,-1.9935,-38.8027
1088,0xEA39,8.4833,165.1272
1089,0xD6A5,6.9156,134.6131
1090,0x5326,-3.6033,-70.1386
1091,0x0B7C,-9.3346,-181.6976
1092,0x6758,-1.9854,-38.6464
1093,0xEA34,8.4816,165.0949
1094,0xD685,6.9056,134.4167
1095,0x531D,-3.6062,-70.1952
1096,0x0B86,-9.3315,-181.6386
1097,0x676D,-1.9790,-38.5205
1098,0xEA5C,8.4940,165.3363
1099,0xD653,6.8898,134.1107
1100,0x52EE,-3.6210,-70.4828
1101,0x0B8B,-9.3301,-181.6099
1102,0x677E,-1.9737,-38.4189
1103,0xEA4D,8.4892,165.2433
1104,0xD638,6.8813,133.9448
1105,0x52D0,-3.6305,-70.6670
1106,0x0B74,-9.3373,-181.7515
1107,0x6792,-1.9676,-38.2989
1108,0xEA5A,8.4932,165.3207
1109,0xD663,6.8947,134.2046
1110,0x52E3,-3.6246,-70.5532
1111,0x0B81,-9.3334,-181.6743
1112,0x679A,-1.9652,-38.2521
1113,0xEA7D,8.5041,165.5317
1114,0xD65F,6.8933,134.1784
1115,0x52D7,-3.6285,-70.6280
1116,0x0B87,-9.3316,-181.6396
1117,0x67A6,-1.9615,-38.1809
1118,0xEA72,8.5005,165.4630
1119,0xD641,6.8838,133.9941
1120,0x52C9,-3.6329,-70.7150
1121,0x0B7D,-9.3348,-181.7022
1122,0x67DA,-1.9454,-37.8664
1123,0xEA68,8.4973,165.4003
1124,0xD62A,6.8766,133.8524
1125,0x52BC,-3.6371,-70.7958
1126,0x0B7E,-9.3346,-181.6979
1127,0x67EE,-1.9392,-37.7466
1128,0xEA93,8.5107,165.6600
1129,0xD61C,6.8721,133.7654
1130,0x52A8,-3.6434,-70.9193
1131,0x0B7D,-9.3350,-181.7058
1132,0x67EE,-1.9393,-37.7484
1133,0xEA8A,8.5078,165.6035
1134,0xD622,6.8739,133.8001
1135,0x5283,-3.6551,-71.1461
1136,0x0B73,-9.3382,-181.7684
1137,0x67D8,-1.9463,-37.8839
1138,0xEA8F,8.5092,165.6322
1139,0xD620,6.8732,133.7862
1140,0x52A6,-3.6442,-70.9350
1141,0x0B7A,-9.3361,-181.7275
1142,0x6803,-1.9329,-37.6242
1143,0xEAC3,8.5254,165.9466
1144,0xD5F2,6.8587,133.5046
1145,0x527E,-3.6568,-71.1801
1146,0x0B77,-9.3371,-181.7476
1147,0x6834,-1.9177,-37.3280
1148,0xEAB3,8.5203,165.8474
1149,0xD5EE,6.8574,133.4784
1150,0x525E,-3.6669,-71.3765
1151,0x0B74,-9.3382,-181.7676
1152,0x685B,-1.9056,-37.0926
1153,0xEAAA,8.5174,165.7909
1154,0xD5EB,6.8563,133.4584
1155,0x5247,-3.6742,-71.5182
1156,0x0B79,-9.3367,-181.7390
1157,0x6851,-1.9088,-37.1552
1158,0xEADF,8.5338,166.1115
1159,0xD5D5,6.8494,133.3227
1160,0x524C,-3.6727,-71.4896
1161,0x0B72,-9.3390,-181.7833
1162,0x6843,-1.9133,-37.2421
1163,0xEAD9,8.5319,166.0732
1164,0xD5E4,6.8539,133.4122
1165,0x5239,-3.6788,-71.6070
1166,0x0B6C,-9.3409,-181.8216
1167,0x685B,-1.9059,-37.0979
1168,0xEAD2,8.5296,166.0288
1169,0xD5D6,6.8495,133.3253
1170,0x523B,-3.6782,-71.5966
1171,0x0B7A,-9.3367,-181.7382
1172,0x6886,-1.8925,-36.8382
1173,0xEAFF,8.5436,166.3006
1174,0xD5C9,6.8453,133.2443
1175,0x520F,-3.6921,-71.8660
1176,0x0B6D,-9.3408,-181.8191
1177,0x68A6,-1.8826,-36.6454
1178,0xEAFD,8.5428,166.2867
1179,0xD5B1,6.8377,133.0965
1180,0x51F8,-3.6993,-72.0077
1181,0x0B68,-9.3425,-181.8513
1182,0x6898,-1.8871,-36.7323
1183,0xEAFE,8.5431,166.2910
1184,0xD5BC,6.8411,133.1616
1185,0x51D9,-3.7091,-72.1980
1186,0x0B6D,-9.3410,-181.8226
1187,0x68B4,-1.8784,-36.5638
1188,0xEB28,8.5561,166.5446
1189,0xD598,6.8297,132.9409
1190,0x51C9,-3.7142,-72.2971
1191,0x0B74,-9.3389,-181.7818
1192,0x68A1,-1.8845,-36.6811
1193,0xEB1A,8.5516,166.4577
1194,0xD59B,6.8306,132.9574
1195,0x51E5,-3.7055,-72.1285
1196,0x0B6A,-9.3421,-181.8444
1197,0x68EA,-1.8617,-36.2389
1198,0xEB1B,8.5519,166.4620
1199,0xD587,6.8242,132.8339
1200,0x51B7,-3.7200,-72.4101
1201,0x0B71,-9.3400,-181.8036
1202,0x68FF,-1.8553,-36.1129
1203,0xEB4D,8.5674,166.7643
1204,0xD56A,6.8151,132.6557
1205,0x5186,-3.7354,-72.7099
1206,0x0B75,-9.3389,-181.7810
1207,0x6923,-1.8441,-35.8958
1208,0xEB4A,8.5664,166.7442
1209,0xD56E,6.8162,132.6782
1210,0x516D,-3.7433,-72.8638
1211,0x0B69,-9.3427,-181.8558
1212,0x6904,-1.8539,-36.0861
1213,0xEB47,8.5653,166.7242
1214,0xD55E,6.8112,132.5792
1215,0x518B,-3.7340,-72.6830
1216,0x0B70,-9.3406,-181.8149
1217,0x6913,-1.8493,-35.9966
1218,0xEB73,8.5790,166.9901
1219,0xD573,6.8176,132.7051
1220,0x5189,-3.7348,-72.6970
1221,0x0B6E,-9.3413,-181.8289
1222,0x6944,-1.8341,-35.7004
1223,0xEB5B,8.5714,166.8422
1224,0xD53A,6.7997,132.3566
1225,0x5171,-3.7423,-72.8448
1226,0x0B6E,-9.3414,-181.8307
1227,0x6949,-1.8326,-35.6718
1228,0xEB6B,8.5763,166.9378
1229,0xD535,6.7981,132.3244
1230,0x5146,-3.7559,-73.1081
1231,0x0B6F,-9.3412,-181.8264
1232,0x696C,-1.8218,-35.4606
1233,0xEB84,8.5840,167.0880
1234,0xD515,6.7880,132.1280
1235,0x512D,-3.7638,-73.2619
1236,0x0B6A,-9.3428,-181.8585
1237,0x6991,-1.8103,-35.2374
1238,0xEB85,8.5842,167.0923
1239,0xD525,6.7929,132.2235
1240,0x5108,-3.7754,-73.4887
1241,0x0B6D,-9.3420,-181.8420
1242,0x69A0,-1.8057,-35.1479
1243,0xEB83,8.5835,167.0784
1244,0xD52F,6.7959,132.2826
1245,0x5108,-3.7755,-73.4905
1246,0x0B76,-9.3393,-181.7890
1247,0x69A3,-1.8048,-35.1314
1248,0xEBB3,8.5984,167.3685
1249,0xD4F9,6.7789,131.9523
1250,0x5105,-3.7765,-73.5105
1251,0x0B71,-9.3409,-181.8212
1252,0x69A9,-1.8031,-35.0967
1253,0xEB90,8.5874,167.1539
1254,0xD508,6.7835,132.0418
1255,0x5103,-3.7773,-73.5244
1256,0x0B68,-9.3438,-181.8777
1257,0x69D2,-1.7903,-34.8491
1258,0xEB8D,8.5864,167.1339
1259,0xD4E4,6.7722,131.8211
1260,0x50DF,-3.7886,-73.7451
1261,0x0B6D,-9.3424,-181.8490
1262,0x6A00,-1.7761,-34.5710
1263,0xEBD6,8.6091,167.5760
1264,0xD4C1,6.7612,131.6064
1265,0x50AF,-3.8037,-74.0388
1266,0x0B67,-9.3443,-181.8872
1267,0x6A17,-1.7690,-34.4329
1268,0xEBC2,8.6028,167.4526
1269,0xD4EA,6.7739,131.8540
1270,0x50A9,-3.8057,-74.0771
1271,0x0B68,-9.3441,-181.8829
1272,0x6A0D,-1.7722,-34.4955
1273,0xEBB7,8.5992,167.3840
1274,0xD4C5,6.7622,131.6272
1275,0x5098,-3.8111,-74.1822
1276,0x0B68,-9.3442,-181.8846
1277,0x6A0C,-1.7726,-34.5033
1278,0xEBF7,8.6191,167.7715
1279,0xD4B5,6.7572,131.5281
1280,0x5093,-3.8127,-74.2143
1281,0x0B68,-9.3443,-181.8864
1282,0x6A41,-1.7561,-34.1827
1283,0xEBD5,8.6084,167.5629
1284,0xD4A9,6.7533,131.4534
1285,0x5089,-3.8159,-74.2769
1286,0x0B62,-9.3462,-181.9246
1287,0x6A47,-1.7543,-34.1479
1288,0xEBD5,8.6083,167.5612
1289,0xD4A3,6.7514,131.4152
1290,0x506E,-3.8244,-74.4428
1291,0x0B63,-9.3460,-181.9202
1292,0x6A6D,-1.7425,-33.9185
1293,0xEC07,8.6239,167.8635
1294,0xD467,6.7325,131.0485
1295,0x503B,-3.8405,-74.7547
1296,0x0B63,-9.3461,-181.9219
1297,0x6A94,-1.7304,-33.6830
1298,0xEC04,8.6228,167.8436
1299,0xD46E,6.7346,131.0893
1300,0x501E,-3.8496,-74.9328
1301,0x0B5F,-9.3474,-181.9479
1302,0x6A9E,-1.7274,-33.6239
1303,0xEC04,8.6227,167.8419
1304,0xD484,6.7414,131.2215
1305,0x5016,-3.8522,-74.9832
1306,0x0B6A,-9.3441,-181.8827
1307,0x6AA9,-1.7241,-33.5587
1308,0xEC2A,8.6345,168.0713
1309,0xD470,6.7351,131.0980
1310,0x5023,-3.8482,-74.9058
1311,0x0B69,-9.3445,-181.8905
1312,0x6AA0,-1.7270,-33.6152
1313,0xEC14,8.6276,167.9357
1314,0xD45B,6.7284,130.9686
1315,0x4FFB,-3.8608,-75.1508
1316,0x0B5A,-9.3493,-181.9834
1317,0x6AD4,-1.7108,-33.3006
1318,0xEC26,8.6331,168.0435
1319,0xD43B,6.7183,130.7723
1320,0x4FE2,-3.8687,-75.3045
1321,0x0B68,-9.3450,-181.8999
1322,0x6AF4,-1.7009,-33.1076
1323,0xEC4E,8.6455,168.2851
1324,0xD42B,6.7132,130.6732
1325,0x4FD5,-3.8729,-75.3853
1326,0x0B65,-9.3460,-181.9199
1327,0x6B06,-1.6953,-32.9999
1328,0xEC3A,8.6392,168.1617
1329,0xD42E,6.7141,130.6898
1330,0x4FA7,-3.8873,-75.6668
1331,0x0B5D,-9.3486,-181.9702
1332,0x6B28,-1.6848,-32.7947
1333,0xEC40,8.6410,168.1965
1334,0xD422,6.7103,130.6151
1335,0x4F8C,-3.8958,-75.8327
1336,0x0B64,-9.3465,-181.9292
1337,0x6B28,-1.6849,-32.7964
1338,0xEC77,8.6581,168.5294
1339,0xD422,6.7102,130.6134
1340,0x4F87,-3.8975,-75.8648
1341,0x0B65,-9.3463,-181.9249
1342,0x6B21,-1.6872,-32.8407
1343,0xEC52,8.6464,168.3026
1344,0xD402,6.7001,130.4171
1345,0x4F7D,-3.9007,-75.9272
1346,0x0B5E,-9.3485,-181.9690
1347,0x6B4D,-1.6735,-32.5747
1348,0xEC48,8.6432,168.2402
1349,0xD3F8,6.6969,130.3546
1350,0x4F74,-3.9036,-75.9836
1351,0x0B68,-9.3455,-181.9098
1352,0x6B78,-1.6601,-32.3148
1353,0xEC8D,8.6647,168.6581
1354,0xD3E5,6.6908,130.2373
1355,0x4F33,-3.9240,-76.3806
1356,0x0B63,-9.3471,-181.9419
1357,0x6B9E,-1.6484,-32.0853
1358,0xEC8B,8.6640,168.6443
1359,0xD3D3,6.6851,130.1262
1360,0x4F28,-3.9275,-76.4492
1361,0x0B62,-9.3475,-181.9496
1362,0x6BAB,-1.6444,-32.0079
1363,0xEC74,8.6567,168.5027
1364,0xD3CB,6.6825,130.0759
1365,0x4F1F,-3.9304,-76.5056
1366,0x0B6F,-9.3435,-181.8722
1367,0x6BBB,-1.6395,-31.9123
1368,0xEC9E,8.6697,168.7565
1369,0xD3C2,6.6796,130.0194
1370,0x4F01,-3.9399,-76.6897
1371,0x0B6A,-9.3452,-181.9043
1372,0x6BDB,-1.6296,-31.7193
1373,0xEC9A,8.6684,168.7305
1374,0xD3C2,6.6796,130.0177
1375,0x4EED,-3.9462,-76.8130
1376,0x0B68,-9.3459,-181.9181
1377,0x6BD5,-1.6315,-31.7574
1378,0xECA2,8.6708,168.7775
1379,0xD3A7,6.6710,129.8519
1380,0x4ED0,-3.9554,-76.9910
1381,0x0B70,-9.3435,-181.8710
1382,0x6BF2,-1.6225,-31.5827
1383,0xECBC,8.6789,168.9339
1384,0xD365,6.6503,129.4488
1385,0x4EC3,-3.9595,-77.0717
1386,0x0B68,-9.3461,-181.9213
1387,0x6C3D,-1.5992,-31.1281
1388,0xECAA,8.6731,168.8228
1389,0xD376,6.6556,129.5506
1390,0x4E9D,-3.9715,-77.3044
1391,0x0B6A,-9.3455,-181.9107
1392,0x6C5A,-1.5902,-30.9534
1393,0xECB2,8.6756,168.8698
1394,0xD37E,6.6580,129.5976
1395,0x4E73,-3.9847,-77.5615
1396,0x0B73,-9.3428,-181.8576
1397,0x6C59,-1.5906,-30.9611
1398,0xECEA,8.6930,169.2088
1399,0xD36B,6.6520,129.4804
1400,0x4E78,-3.9832,-77.5328
1401,0x0B70,-9.3438,-181.8775
1402,0x6C64,-1.5872,-30.8958
1403,0xECC5,8.6813,168.9821
1404,0xD353,6.6444,129.3328
1405,0x4E3C,-4.0020,-77.8993
1406,0x0B5D,-9.3498,-181.9946
1407,0x6CA0,-1.5686,-30.5324
1408,0xECC8,8.6822,168.9988
1409,0xD334,6.6346,129.1427
1410,0x4E4D,-3.9968,-77.7974
1411,0x0B63,-9.3480,-181.9596
1412,0x6CA0,-1.5687,-30.5340
