Amostra,Codigo_Digital,Tensao_ADC_V,Tensao_Real_V
3545,0xF6E7,9.5122,476.4742
3546,0xE4AC,8.0538,403.4196
3547,0xC9B4,5.8962,295.3485
3548,0x9E5D,2.4291,121.6740
3549,0x70C7,-1.2178,-61.0013
3550,0x48B3,-4.4241,-221.6053
3551,0x2342,-7.4194,-371.6432
3552,0x0D00,-9.2000,-460.8364
3553,0x0804,-9.5988,-480.8101
3554,0x135F,-8.6903,-435.3056
3555,0x2B1E,-6.7906,-340.1486
3556,0x531B,-3.5916,-179.9046
3557,0x8078,0.0375,1.8784
3558,0xA8F5,3.2766,164.1260
3559,0xD2DC,6.6287,332.0401
3560,0xED08,8.7225,436.9179
3561,0xF783,9.5609,478.9161
3562,0xF2BF,9.1797,459.8189
3563,0xDD98,7.4875,375.0557
3564,0xBBA4,4.7712,238.9962
3565,0x8FC4,1.2613,63.1772
3566,0x63E7,-2.2478,-112.5950
3567,0x39EE,-5.6056,-280.7909
3568,0x1AD0,-8.0950,-405.4859
3569,0x0A55,-9.4134,-471.5276
3570,0x0927,-9.5078,-476.2550
3571,0x1B69,-8.0472,-403.0909
3572,0x35EA,-5.9269,-296.8826
3573,0x613C,-2.4613,-123.2863
3574,0x8F26,1.2119,60.7039
3575,0xB710,4.4050,220.6505
3576,0xDCEB,7.4334,372.3476
3577,0xF34C,9.2238,462.0260
3578,0xF832,9.6156,481.6554
3579,0xED17,8.7272,437.1527
3580,0xD599,6.8478,343.0132
3581,0xAD3F,3.6197,181.3134
3582,0x7FD5,-0.0134,-0.6731
3583,0x5755,-3.2534,-162.9676
3584,0x2D98,-6.5925,-330.2243
3585,0x1266,-8.7681,-439.2033
3586,0x087C,-9.5612,-478.9317
3587,0x0D34,-9.1838,-460.0224
3588,0x2306,-7.4381,-372.5825
3589,0x444A,-4.7769,-239.2780
3590,0x702C,-1.2663,-63.4276
3591,0x9C12,2.2456,112.4854
3592,0xC5F8,5.5975,280.3839
3593,0xE4FE,8.0794,404.7032
3594,0xF623,9.4509,473.4060
3595,0xF6BE,9.4994,475.8323
3596,0xE457,8.0272,402.0891
3597,0xCA20,5.9300,297.0391
3598,0x9EF1,2.4753,123.9907
3599,0x7141,-1.1797,-59.0916
3600,0x491E,-4.3906,-219.9304
3601,0x237A,-7.4019,-370.7667
3602,0x0DBA,-9.1419,-457.9248
3603,0x0825,-9.5884,-480.2935
3604,0x1356,-8.6931,-435.4465
3605,0x2A06,-6.8781,-344.5316
3606,0x5255,-3.6534,-183.0040
3607,0x7FDF,-0.0103,-0.5166
3608,0xA886,3.2419,162.3885
3609,0xD231,6.5753,329.3634
3610,0xED27,8.7322,437.4032
3611,0xF781,9.5603,478.8847
3612,0xF3C9,9.2628,463.9827
3613,0xDE15,7.5266,377.0124
3614,0xBC33,4.8159,241.2347
3615,0x904A,1.3031,65.2747
3616,0x646E,-2.2056,-110.4818
3617,0x3A44,-5.5788,-279.4447
3618,0x1B2A,-8.0669,-404.0771
3619,0x09EC,-9.4462,-473.1712
3620,0x09A5,-9.4684,-474.2826
3621,0x1A40,-8.1400,-407.7400
3622,0x35C4,-5.9387,-297.4774
3623,0x60CD,-2.4959,-125.0238
3624,0x8EBA,1.1781,59.0134
3625,0xB690,4.3650,218.6468
3626,0xDC4F,7.3847,369.9057
3627,0xF2A3,9.1709,459.3806
3628,0xF7C6,9.5819,479.9648
3629,0xED0F,8.7247,437.0275
3630,0xD5C0,6.8600,343.6237
3631,0xADDD,3.6691,183.7867
3632,0x8092,0.0456,2.2854
3633,0x57C7,-3.2178,-161.1832
3634,0x2E25,-6.5484,-328.0172
3635,0x133F,-8.7003,-435.8066
3636,0x08CA,-9.5369,-477.7107
3637,0x0C73,-9.2441,-463.0435
3638,0x2208,-7.5175,-376.5584
3639,0x4386,-4.8381,-242.3461
3640,0x6F5D,-1.3309,-66.6679
3641,0x9B77,2.1972,110.0591
3642,0xC568,5.5525,278.1298
3643,0xE4D0,8.0650,403.9832
3644,0xF5D8,9.4275,472.2320
3645,0xF6B3,9.4959,475.6601
3646,0xE531,8.0953,405.5016
3647,0xCAC0,5.9800,299.5436
3648,0x9F83,2.5209,126.2760
3649,0x71B5,-1.1434,-57.2758
3650,0x49B9,-4.3422,-217.5041
3651,0x2400,-7.3600,-368.6691
3652,0x0DF7,-9.1228,-456.9700
3653,0x0828,-9.5875,-480.2466
3654,0x1328,-8.7075,-436.1666
3655,0x2A2D,-6.8659,-343.9211
3656,0x5227,-3.6678,-183.7241
3657,0x7F58,-0.0525,-2.6298
3658,0xA81A,3.2081,160.6979
3659,0xD1B7,6.5372,327.4537
3660,0xED44,8.7413,437.8571
3661,0xF73A,9.5381,477.7733
3662,0xF23A,9.1381,457.7370
3663,0xDDC3,7.5009,375.7288
3664,0xBCC6,4.8619,243.5357
3665,0x90C2,1.3406,67.1531
3666,0x64EF,-2.1653,-108.4625
3667,0x3AD1,-5.5347,-277.2375
3668,0x1B8B,-8.0366,-402.5587
3669,0x0A34,-9.4237,-472.0442
3670,0x095F,-9.4903,-475.3784
3671,0x1A86,-8.1181,-406.6443
3672,0x350E,-5.9956,-300.3263
3673,0x601A,-2.5519,-127.8257
3674,0x8E2C,1.1337,56.7906
3675,0xB60F,4.3247,216.6275
3676,0xDBE4,7.3513,368.2308
3677,0xF32D,9.2141,461.5408
3678,0xF7F8,9.5975,480.7475
3679,0xECC4,8.7013,435.8535
3680,0xD63F,6.8997,345.6116
3681,0xAE55,3.7066,185.6651
3682,0x80D1,0.0653,3.2716
3683,0x5828,-3.1875,-159.6648
3684,0x2E77,-6.5228,-326.7336
3685,0x13C5,-8.6584,-433.7090
3686,0x0860,-9.5700,-479.3700
3687,0x0D86,-9.1581,-458.7388
3688,0x21E4,-7.5287,-377.1219
3689,0x434D,-4.8559,-243.2383
3690,0x6F08,-1.3575,-67.9984
3691,0x9B13,2.1659,108.4938
3692,0xC4DE,5.5094,275.9696
3693,0xE49A,8.0481,403.1379
3694,0xF5FB,9.4384,472.7799
3695,0xF6E7,9.5122,476.4742
3696,0xE525,8.0916,405.3137
3697,0xCAF5,5.9966,300.3733
3698,0xA005,2.5616,128.3110
3699,0x722F,-1.1053,-55.3661
3700,0x4A3A,-4.3019,-215.4848
3701,0x2429,-7.3472,-368.0273
3702,0x0D88,-9.1575,-458.7075
3703,0x0889,-9.5572,-478.7282
3704,0x131F,-8.7103,-436.3075
3705,0x29BF,-6.9003,-345.6429
3706,0x511E,-3.7506,-187.8722
3707,0x7EC0,-0.1000,-5.0091
3708,0xA798,3.1675,158.6629
3709,0xD16F,6.5147,326.3266
3710,0xECFB,8.7184,436.7144
3711,0xF772,9.5556,478.6499
3712,0xF345,9.2216,461.9164
3713,0xDE84,7.5613,378.7499
3714,0xBD3F,4.8997,245.4298
3715,0x9145,1.3816,69.2037
3716,0x6542,-2.1394,-107.1632
3717,0x3B5E,-5.4906,-275.0304
3718,0x1BD3,-8.0141,-401.4317
3719,0x0A4D,-9.4159,-471.6529
3720,0x08F5,-9.5234,-477.0376
3721,0x1A3E,-8.1406,-407.7713
3722,0x34E5,-6.0084,-300.9681
3723,0x5FE7,-2.5678,-128.6241
3724,0x8DB2,1.0956,54.8809
3725,0xB58F,4.2847,214.6239
3726,0xDBD8,7.3475,368.0429
3727,0xF29A,9.1681,459.2397
3728,0xF7F6,9.5969,480.7162
3729,0xECD6,8.7069,436.1353
3730,0xD639,6.8978,345.5177
3731,0xAF08,3.7625,188.4670
3732,0x8171,0.1153,5.7761
3733,0x58E9,-3.1272,-156.6437
3734,0x2EF3,-6.4841,-324.7926
3735,0x1395,-8.6734,-434.4604
3736,0x08BE,-9.5406,-477.8986
3737,0x0C3D,-9.2609,-463.8888
3738,0x21A1,-7.5497,-378.1707
3739,0x4247,-4.9378,-247.3395
3740,0x6E71,-1.4047,-70.3621
3741,0x9A8F,2.1247,106.4275
3742,0xC46B,5.4734,274.1695
3743,0xE444,8.0212,401.7917
3744,0xF5F7,9.4372,472.7173
3745,0xF760,9.5500,478.3682
3746,0xE603,8.1609,408.7888
3747,0xCBFF,6.0797,304.5371
3748,0xA076,2.5969,130.0798
3749,0x728D,-1.0759,-53.8947
3750,0x4ABE,-4.2606,-213.4186
3751,0x246B,-7.3266,-366.9942
3752,0x0D75,-9.1634,-459.0049
3753,0x0878,-9.5625,-478.9943
3754,0x12E5,-8.7284,-437.2154
3755,0x29A8,-6.9075,-346.0029
3756,0x510A,-3.7569,-188.1853
3757,0x7E52,-0.1344,-6.7310
3758,0xA72C,3.1337,156.9724
3759,0xD0F5,6.4766,324.4169
3760,0xEC48,8.6625,433.9125
3761,0xF781,9.5603,478.8847
3762,0xF3A7,9.2522,463.4505
3763,0xDE80,7.5600,378.6873
3764,0xBDF3,4.9559,248.2474
3765,0x91FC,1.4388,72.0683
3766,0x65B8,-2.1025,-105.3161
3767,0x3BEC,-5.4462,-272.8076
3768,0x1C00,-8.0000,-400.7273
3769,0x0A26,-9.4281,-472.2634
3770,0x0956,-9.4931,-475.5193
3771,0x1A2E,-8.1456,-408.0218
3772,0x3406,-6.0781,-304.4588
3773,0x5F22,-2.6294,-131.7078
3774,0x8D46,1.0619,53.1903
3775,0xB513,4.2459,212.6829
3776,0xDB8F,7.3247,366.9003
3777,0xF261,9.1503,458.3475
3778,0xF822,9.6106,481.4050
3779,0xEE7C,8.8387,442.7410
3780,0xD67C,6.9187,346.5665
3781,0xAF4B,3.7834,189.5158
3782,0x81EC,0.1538,7.7015
3783,0x5939,-3.1022,-155.3914
3784,0x2F3B,-6.4616,-323.6656
3785,0x1424,-8.6287,-432.2219
3786,0x08AA,-9.5469,-478.2116
3787,0x0C4C,-9.2563,-463.6540
3788,0x21BC,-7.5413,-377.7481
3789,0x424C,-4.9363,-247.2613
3790,0x6DE6,-1.4481,-72.5379
3791,0x9A1F,2.0897,104.6744
3792,0xC3BD,5.4191,271.4458
3793,0xE3DE,7.9894,400.1951
3794,0xF5BF,9.4197,471.8407
3795,0xF716,9.5269,477.2098
3796,0xE544,8.1012,405.7990
3797,0xCC3C,6.0988,305.4919
3798,0xA124,2.6512,132.8035
3799,0x732A,-1.0269,-51.4371
3800,0x4B42,-4.2194,-211.3523
3801,0x24CD,-7.2959,-365.4601
3802,0x0DC5,-9.1384,-457.7526
3803,0x0814,-9.5938,-480.5597
3804,0x1311,-8.7147,-436.5266
3805,0x292F,-6.9453,-347.8970
3806,0x5047,-3.8178,-191.2377
3807,0x7DC4,-0.1787,-8.9537
3808,0xA6BC,3.0988,155.2192
3809,0xD09D,6.4491,323.0394
3810,0xEC8A,8.6831,434.9456
3811,0xF71F,9.5297,477.3507
3812,0xF413,9.2859,465.1411
3813,0xDEAB,7.5734,379.3604
3814,0xBE64,4.9913,250.0163
3815,0x9241,1.4603,73.1484
3816,0x664D,-2.0559,-102.9838
3817,0x3C71,-5.4047,-270.7257
3818,0x1C56,-7.9731,-399.3811
3819,0x0A7D,-9.4009,-470.9015
3820,0x08E1,-9.5297,-477.3507
3821,0x1A02,-8.1594,-408.7105
3822,0x33F8,-6.0825,-304.6779
3823,0x5EC5,-2.6584,-133.1635
3824,0x8CC1,1.0203,51.1084
3825,0xB48F,4.2047,210.6166
3826,0xDB2E,7.2944,365.3819
3827,0xF19F,9.0897,455.3107
3828,0xF782,9.5606,478.9004
3829,0xEDF1,8.7953,440.5652
3830,0xD782,7.0006,350.6677
3831,0xB005,3.8416,192.4274
3832,0x827B,0.1984,9.9399
3833,0x599C,-3.0712,-153.8417
3834,0x2FB0,-6.4250,-321.8341
3835,0x13EB,-8.6466,-433.1142
3836,0x0900,-9.5200,-476.8655
3837,0x0C46,-9.2581,-463.7479
3838,0x219F,-7.5503,-378.2020
3839,0x412F,-5.0253,-251.7225
3840,0x6D40,-1.5000,-75.1364
3841,0x99AE,2.0544,102.9055
3842,0xC358,5.3875,269.8648
3843,0xE3AC,7.9738,399.4124
3844,0xF55E,9.3894,470.3223
3845,0xF77F,9.5597,478.8535
3846,0xE5B3,8.1359,407.5365
3847,0xCC76,6.1169,306.3998
3848,0xA16D,2.6741,133.9462
3849,0x738C,-0.9962,-49.9031
3850,0x4BC9,-4.1772,-209.2391
3851,0x2538,-7.2625,-363.7852
3852,0x0D03,-9.1991,-460.7894
3853,0x0831,-9.5847,-480.1057
3854,0x128E,-8.7556,-438.5772
3855,0x28DC,-6.9713,-349.1963
3856,0x4FFD,-3.8409,-192.3961
3857,0x7D51,-0.2147,-10.7539
3858,0xA628,3.0525,152.9025
3859,0xD081,6.4403,322.6011
3860,0xEBAE,8.6144,431.5019
3861,0xF72F,9.5347,477.6011
3862,0xF47D,9.3191,466.8003
3863,0xDF30,7.6150,381.4423
3864,0xBEF2,5.0356,252.2390
3865,0x92F8,1.5175,76.0130
3866,0x66A7,-2.0278,-101.5750
3867,0x3CE9,-5.3672,-268.8473
3868,0x1C97,-7.9528,-398.3636
3869,0x0A6F,-9.4053,-471.1207
3870,0x0897,-9.5528,-478.5091
3871,0x194D,-8.2159,-411.5438
3872,0x3357,-6.1328,-307.1982
3873,0x5DF9,-2.7222,-136.3568
3874,0x8C47,0.9822,49.1987
3875,0xB40A,4.1631,208.5347
3876,0xDAE8,7.2725,364.2861
3877,0xF1F6,9.1169,456.6725
3878,0xF7E4,9.5913,480.4344
3879,0xED7D,8.7591,438.7494
3880,0xD7A7,7.0122,351.2469
3881,0xB068,3.8725,193.9770
3882,0x82EF,0.2347,11.7557
3883,0x5A12,-3.0344,-151.9946
3884,0x3009,-6.3972,-320.4409
3885,0x1541,-8.5397,-427.7607
3886,0x08BA,-9.5419,-477.9612
3887,0x0DC1,-9.1397,-457.8152
3888,0x211A,-7.5919,-380.2839
3889,0x4117,-5.0328,-252.0982
3890,0x6CCD,-1.5359,-76.9365
3891,0x994C,2.0238,101.3715
3892,0xC2D7,5.3472,267.8455
3893,0xE36F,7.9547,398.4575
3894,0xF58B,9.4034,471.0267
3895,0xF71F,9.5297,477.3507
3896,0xE66F,8.1947,410.4794
3897,0xCD26,6.1719,309.1548
3898,0xA207,2.7222,136.3568
3899,0x7427,-0.9478,-47.4768
3900,0x4C3B,-4.1416,-207.4546
3901,0x2543,-7.2591,-363.6130
3902,0x0E4B,-9.0966,-455.6551
3903,0x0816,-9.5931,-480.5284
3904,0x114B,-8.8566,-443.6333
3905,0x2852,-7.0144,-351.3564
3906,0x4F3D,-3.9009,-195.4015
3907,0x7CAF,-0.2653,-13.2897
3908,0xA5CC,3.0238,151.4624
3909,0xCFCF,6.3847,319.8148
3910,0xEAA3,8.5309,427.3224
3911,0xF721,9.5303,477.3820
3912,0xF3EE,9.2744,464.5619
3913,0xDF85,7.6416,382.7728
3914,0xBF6A,5.0731,254.1174
3915,0x9351,1.5453,77.4061
3916,0x6718,-1.9925,-99.8061
3917,0x3D49,-5.3372,-267.3446
3918,0x1CDA,-7.9319,-397.3148
3919,0x0AED,-9.3659,-469.1483
3920,0x08E3,-9.5291,-477.3194
3921,0x1A01,-8.1597,-408.7261
3922,0x3315,-6.1534,-308.2313
3923,0x5D7A,-2.7619,-138.3448
3924,0x8BD2,0.9456,47.3672
3925,0xB39B,4.1284,206.7972
3926,0xDAB3,7.2559,363.4565
3927,0xF123,9.0509,453.3697
3928,0xF803,9.6009,480.9197
3929,0xEEB0,8.8550,443.5550
3930,0xD7D7,7.0272,351.9982
3931,0xB114,3.9262,196.6694
3932,0x83AF,0.2947,14.7612
3933,0x5A82,-2.9994,-150.2414
3934,0x3082,-6.3594,-318.5469
3935,0x151F,-8.5503,-428.2929
3936,0x08A7,-9.5478,-478.2586
3937,0x0CC0,-9.2200,-461.8382
3938,0x2124,-7.5887,-380.1274
3939,0x406B,-5.0866,-254.7905
3940,0x6C51,-1.5747,-78.8775
3941,0x98CA,1.9831,99.3365
3942,0xC246,5.3019,265.5757
3943,0xE34D,7.9441,397.9253
3944,0xF566,9.3919,470.4476
3945,0xF74C,9.5437,478.0551
3946,0xE6A4,8.2113,411.3090
3947,0xCD64,6.1912,310.1253
3948,0xA29E,2.7694,138.7205
3949,0x749B,-0.9116,-45.6610
3950,0x4CC6,-4.0981,-205.2788
3951,0x25B2,-7.2244,-361.8755
3952,0x0E88,-9.0775,-454.7003
3953,0x0827,-9.5878,-480.2622
3954,0x1226,-8.7881,-440.2052
3955,0x28A0,-6.9900,-350.1354
3956,0x4EFB,-3.9216,-196.4346
3957,0x7C36,-0.3031,-15.1838
3958,0xA55F,2.9897,149.7562
3959,0xCF31,6.3353,317.3416
3960,0xEA38,8.4975,425.6475
3961,0xF726,9.5319,477.4603
3962,0xF483,9.3209,466.8942
3963,0xDF1C,7.6087,381.1292
3964,0xC001,5.1203,256.4811
3965,0x9402,1.6006,80.1768
3966,0x67A1,-1.9497,-97.6616
3967,0x3DEE,-5.2856,-264.7617
3968,0x1D0D,-7.9159,-396.5165
3969,0x0A8A,-9.3969,-470.6980
3970,0x0878,-9.5625,-478.9943
3971,0x19A9,-8.1872,-410.1036
3972,0x3220,-6.2300,-312.0664
3973,0x5D02,-2.7994,-140.2232
3974,0x8B3A,0.8981,44.9879
3975,0xB335,4.0966,205.2005
3976,0xDA55,7.2266,361.9851
3977,0xF1B9,9.0978,455.7177
3978,0xF7F8,9.5975,480.7475
3979,0xEE1E,8.8094,441.2696
3980,0xD83A,7.0581,353.5479
3981,0xB129,3.9328,196.9982
3982,0x8406,0.3219,16.1230
3983,0x5AF1,-2.9647,-148.5039
3984,0x30E9,-6.3272,-316.9346
3985,0x14FD,-8.5609,-428.8252
3986,0x08BC,-9.5413,-477.9299
3987,0x0B8C,-9.3162,-466.6594
3988,0x2034,-7.6638,-383.8842
3989,0x3FFA,-5.1219,-256.5594
3990,0x6BD8,-1.6125,-80.7716
3991,0x987B,1.9584,98.0999
3992,0xC1DF,5.2697,263.9634
3993,0xE306,7.9219,396.8139
3994,0xF548,9.3825,469.9779
3995,0xF749,9.5428,478.0081
3996,0xE6E8,8.2325,412.3734
3997,0xCE0C,6.2438,312.7551
3998,0xA32A,2.8131,140.9120
3999,0x750E,-0.8756,-43.8609
4000,0x4D20,-4.0700,-203.8700
4001,0x25F1,-7.2047,-360.8893
4002,0x0F91,-8.9947,-450.5521
4003,0x086F,-9.5653,-479.1352
4004,0x10F8,-8.8825,-444.9325
4005,0x2794,-7.0738,-354.3306
4006,0x4E46,-3.9781,-199.2679
4007,0x7BAD,-0.3459,-17.3283
4008,0xA4E3,2.9509,147.8151
4009,0xCECC,6.3038,315.7606
4010,0xE9F6,8.4769,424.6144
4011,0xF74A,9.5431,478.0238
4012,0xF405,9.2816,464.9219
4013,0xDF36,7.6169,381.5362
4014,0xC05E,5.1494,257.9369
4015,0x9442,1.6206,81.1786
4016,0x67F7,-1.9228,-96.3154
4017,0x3E53,-5.2541,-263.1808
4018,0x1D61,-7.8897,-395.2016
4019,0x0A58,-9.4125,-471.4807
4020,0x08CE,-9.5356,-477.6482
4021,0x1933,-8.2241,-411.9508
4022,0x3228,-6.2275,-311.9411
4023,0x5C94,-2.8338,-141.9451
4024,0x8AB9,0.8578,42.9686
4025,0xB282,4.0406,202.3986
4026,0xDA37,7.2172,361.5155
4027,0xF0EF,9.0347,452.5557
4028,0xF819,9.6078,481.2641
4029,0xEE3C,8.8188,441.7392
4030,0xD887,7.0822,354.7532
4031,0xB21C,4.0087,200.8019
4032,0x849E,0.3694,18.5023
4033,0x5B5A,-2.9319,-146.8603
4034,0x3145,-6.2984,-315.4945
4035,0x15A3,-8.5091,-426.2267
4036,0x088C,-9.5562,-478.6812
4037,0x0B4F,-9.3353,-467.6143
4038,0x200A,-7.6769,-384.5417
4039,0x3F4E,-5.1756,-259.2517
4040,0x6B45,-1.6584,-83.0726
4041,0x97FA,1.9181,96.0806
4042,0xC14F,5.2247,261.7094
4043,0xE27A,7.8781,394.6225
4044,0xF55A,9.3881,470.2597
4045,0xF7AD,9.5741,479.5735
4046,0xE716,8.2469,413.0934
4047,0xCE83,6.2809,314.6179
4048,0xA381,2.8403,142.2738
4049,0x7588,-0.8375,-41.9511
4050,0x4DC0,-4.0200,-201.3654
4051,0x2624,-7.1887,-360.0910
4052,0x0EC6,-9.0581,-453.7297
4053,0x083C,-9.5813,-479.9335
4054,0x119B,-8.8316,-442.3810
4055,0x277C,-7.0813,-354.7063
4056,0x4E1C,-3.9913,-199.9253
4057,0x7B27,-0.3878,-19.4259
4058,0xA47C,2.9188,146.2029
4059,0xCDDB,6.2284,311.9881
4060,0xE9F8,8.4775,424.6457
4061,0xF740,9.5400,477.8673
4062,0xF53F,9.3797,469.8371
4063,0xDFE5,7.6716,384.2755
4064,0xC127,5.2122,261.0832
4065,0x94EE,1.6744,83.8710
4066,0x686C,-1.8863,-94.4840
4067,0x3EF2,-5.2044,-260.6919
4068,0x1DAC,-7.8663,-394.0276
4069,0x0AF9,-9.3622,-468.9605
4070,0x084D,-9.5759,-479.6674
4071,0x196A,-8.2069,-411.0898
4072,0x3149,-6.2972,-315.4318
4073,0x5C14,-2.8737,-143.9487
4074,0x8A47,0.8222,41.1841
4075,0xB218,4.0075,200.7393
4076,0xD9A5,7.1716,359.2301
4077,0xF10E,9.0444,453.0410
4078,0xF7E4,9.5913,480.4344
4079,0xEE45,8.8216,441.8801
4080,0xD8D4,7.1062,355.9585
4081,0xB24B,4.0234,201.5376
4082,0x8520,0.4100,20.5373
4083,0x5BD9,-2.8922,-144.8723
4084,0x31AD,-6.2659,-313.8665
4085,0x163E,-8.4606,-423.8004
4086,0x093D,-9.5009,-475.9106
4087,0x0AFA,-9.3619,-468.9448
4088,0x201D,-7.6709,-384.2442
4089,0x3EF6,-5.2031,-260.6293
4090,0x6AC3,-1.6991,-85.1076
4091,0x979D,1.8891,94.6249
4092,0xC0BC,5.1788,259.4083
4093,0xE248,7.8625,393.8398
4094,0xF544,9.3813,469.9154
4095,0xF79E,9.5694,479.3387
4096,0xE73D,8.2591,413.7039
4097,0xCF0B,6.3234,316.7467
4098,0xA46E,2.9144,145.9837
4099,0x762F,-0.7853,-39.3370
4100,0x4E33,-3.9841,-199.5653
4101,0x2692,-7.1544,-358.3691
4102,0x0F3C,-9.0212,-451.8826
4103,0x07FB,-9.6016,-480.9510
4104,0x10FD,-8.8809,-444.8542
4105,0x2732,-7.1044,-355.8646
4106,0x4D52,-4.0544,-203.0873
4107,0x7A9A,-0.4319,-21.6330
4108,0xA40A,2.8831,144.4184
4109,0xCE39,6.2578,313.4595
4110,0xE972,8.4356,422.5481
4111,0xF72D,9.5341,477.5699
4112,0xF581,9.4003,470.8702
4113,0xDFBB,7.6584,383.6181
4114,0xC151,5.2253,261.7407
4115,0x954D,1.7041,85.3580
4116,0x68DA,-1.8519,-92.7621
4117,0x3F72,-5.1644,-258.6882
4118,0x1E01,-7.8397,-392.6971
4119,0x0A8F,-9.3953,-470.6197
4120,0x0898,-9.5525,-478.4934
4121,0x18CD,-8.2559,-413.5474
4122,0x3147,-6.2978,-315.4632
4123,0x5B88,-2.9175,-146.1402
4124,0x89AB,0.7734,38.7422
4125,0xB1A8,3.9725,198.9861
4126,0xD960,7.1500,358.1500
4127,0xF044,8.9812,449.8790
4128,0xF801,9.6003,480.8884
4129,0xEEC2,8.8606,443.8368
4130,0xD919,7.1278,357.0386
4131,0xB310,4.0850,204.6214
4132,0x85B9,0.4578,22.9322
4133,0x5C44,-2.8588,-143.1974
4134,0x321B,-6.2316,-312.1446
4135,0x1680,-8.4400,-422.7672
4136,0x0975,-9.4834,-475.0340
4137,0x0AFE,-9.3606,-468.8822
4138,0x2025,-7.6684,-384.1190
4139,0x3E2C,-5.2663,-263.7913
4140,0x6A45,-1.7384,-87.0799
4141,0x972A,1.8531,92.8247
4142,0xC047,5.1422,257.5768
4143,0xE1F4,7.8362,392.5249
4144,0xF508,9.3625,468.9761
4145,0xF7DE,9.5894,480.3405
4146,0xE83B,8.3384,417.6799
4147,0xCF00,6.3200,316.5746
4148,0xA492,2.9256,146.5472
4149,0x7695,-0.7534,-37.7404
4150,0x4E94,-3.9537,-198.0469
4151,0x26DD,-7.1309,-357.1952
4152,0x0E52,-9.0944,-455.5455
4153,0x0886,-9.5581,-478.7751
4154,0x110E,-8.8756,-444.5881
4155,0x2717,-7.1128,-356.2872
4156,0x4CF0,-4.0850,-204.6214
4157,0x7A19,-0.4722,-23.6523
4158,0xA3A9,2.8528,142.9000
4159,0xCD13,6.1659,308.8574
4160,0xE879,8.3578,418.6505
4161,0xF722,9.5306,477.3977
4162,0xF574,9.3962,470.6667
4163,0xE138,7.7775,389.5821
4164,0xC21D,5.2891,264.9340
4165,0x95F4,1.7563,87.9722
4166,0x6950,-1.8150,-90.9150
4167,0x3FFD,-5.1209,-256.5124
4168,0x1E38,-7.8225,-391.8362
4169,0x0AD0,-9.3750,-469.6023
4170,0x0833,-9.5841,-480.0744
4171,0x1801,-8.3197,-416.7407
4172,0x3096,-6.3531,-318.2338
4173,0x5B00,-2.9600,-148.2691
4174,0x8925,0.7316,36.6446
4175,0xB104,3.9213,196.4190
4176,0xD91A,7.1281,357.0543
4177,0xEFFD,8.9591,448.7676
4178,0xF81D,9.6091,481.3267
4179,0xEEB0,8.8550,443.5550
4180,0xD96E,7.1544,358.3691
4181,0xB323,4.0909,204.9188
4182,0x8611,0.4853,24.3097
4183,0x5CAD,-2.8259,-141.5538
4184,0x328F,-6.1953,-310.3288
4185,0x1760,-8.3700,-419.2609
4186,0x0946,-9.4981,-475.7697
4187,0x0B77,-9.3228,-466.9881
4188,0x1F70,-7.7250,-386.9523
4189,0x3DF5,-5.2834,-264.6522
4190,0x69F5,-1.7634,-88.3322
4191,0x96B0,1.8150,90.9150
4192,0xBFB0,5.0950,255.2132
4193,0xE1D8,7.8275,392.0866
4194,0xF4D0,9.3450,468.0995
4195,0xF802,9.6006,480.9040
4196,0xE750,8.2650,414.0014
4197,0xCFA0,6.3700,319.0791
4198,0xA554,2.9862,149.5840
4199,0x771E,-0.7106,-35.5959
4200,0x4F2A,-3.9069,-195.6989
4201,0x272B,-7.1066,-355.9742
4202,0x0F69,-9.0072,-451.1782
4203,0x07EE,-9.6056,-481.1545
4204,0x10A9,-8.9072,-446.1691
4205,0x26B3,-7.1441,-357.8526
4206,0x4C57,-4.1328,-207.0163
4207,0x79B6,-0.5031,-25.2020
4208,0xA32F,2.8147,140.9902
4209,0xCD4E,6.1844,309.7809
4210,0xE8AB,8.3734,419.4331
4211,0xF6A8,9.4925,475.4880
4212,0xF55A,9.3881,470.2597
4213,0xE128,7.7725,389.3316
4214,0xC257,5.3072,265.8419
4215,0x9632,1.7756,88.9427
4216,0x69BC,-1.7812,-89.2244
4217,0x4086,-5.0781,-254.3679
4218,0x1E92,-7.7944,-390.4273
4219,0x0B28,-9.3475,-468.2248
4220,0x084D,-9.5759,-479.6674
4221,0x18AB,-8.2666,-414.0796
4222,0x3075,-6.3634,-318.7504
4223,0x5A94,-2.9938,-149.9597
4224,0x88B7,0.6972,34.9228
4225,0xB08F,3.8847,194.5875
4226,0xD8AD,7.0941,355.3480
4227,0xF08C,9.0037,451.0060
4228,0xF7E5,9.5916,480.4501
4229,0xEF5F,8.9097,446.2943
4230,0xD9DD,7.1891,360.1067
4231,0xB3F8,4.1575,208.2529
4232,0x86A7,0.5322,26.6578
4233,0x5D14,-2.7938,-139.9415
4234,0x32E6,-6.1681,-308.9670
4235,0x1671,-8.4447,-423.0021
4236,0x08F7,-9.5228,-477.0063
4237,0x0A8B,-9.3966,-470.6824
4238,0x1EF6,-7.7631,-388.8620
4239,0x3D3A,-5.3419,-267.5794
4240,0x6962,-1.8094,-90.6332
4241,0x9649,1.7828,89.3027
4242,0xBF3A,5.0581,253.3661
4243,0xE16A,7.7931,390.3647
4244,0xF52B,9.3734,469.5240
